source_url,name,timestamp,field,old,new
https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,A Light in the Attic,2025-06-25T02:49:05.839582+00:00,insert,,New book inserted
https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,A Light in the Attic,2025-06-25T02:50:21.323930+00:00,fingerprint_changed,,True
https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,A Light in the Attic,2025-06-25T02:50:21.323930+00:00,field_changes,,
https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,A Light in the Attic,2025-06-25T02:52:03.543402+00:00,fingerprint_changed,,True
https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,A Light in the Attic,2025-06-25T02:52:03.543402+00:00,field_changes,,
